Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly) 
 07/15  09:00:00,24.625,31.567257234711556 
 07/15  10:00:00,26.25,32.1867872512292 
 07/15  11:00:00,28.25,32.67129639442953 
 07/15  12:00:00,30.25,32.85801060310605 
 07/15  13:00:00,31.625,33.204693004275998 
 07/15  14:00:00,30.75,32.94255598809821 
 07/15  15:00:00,28.75,32.557048577434738 
 07/15  16:00:00,28.0,32.439053372498388 
 07/15  17:00:00,26.75,32.28806206109169 
 07/15  18:00:00,24.125,31.986068036026145 
 07/15  19:00:00,22.375,31.546418638339366 
 07/15  20:00:00,21.375,31.199095607634655 
 07/15  21:00:00,19.75,30.901704562587214 
 07/15  22:00:00,18.375,30.57411926804886 
 07/15  23:00:00,18.0,30.30011869546693 
 07/15  24:00:00,17.375,30.03725400631115 
 07/16  01:00:00,17.0,29.73742247984544 
 07/16  02:00:00,17.0,29.471747890197205 
 07/16  03:00:00,17.0,29.222796089089266 
 07/16  04:00:00,17.0,28.97306957621322 
 07/16  05:00:00,17.0,28.725349316671268 
 07/16  06:00:00,17.625,28.893131522046248 
 07/16  07:00:00,18.0,29.03958300143765 
 07/16  08:00:00,18.625,29.003432906603579 
 07/16  09:00:00,20.25,29.151508988168826 
 07/16  10:00:00,21.0,29.24185590769441 
 07/16  11:00:00,21.0,29.19252363356253 
 07/16  12:00:00,21.0,29.340536108976584 
 07/16  13:00:00,21.0,29.41258898187127 
 07/16  14:00:00,21.625,29.539937127442405 
 07/16  15:00:00,22.0,29.608082404114364 
 07/16  16:00:00,21.375,29.210907204253375 
 07/16  17:00:00,18.5,28.784885129437347 
 07/16  18:00:00,17.0,28.40580854975761 
 07/16  19:00:00,16.375,28.099194653435157 
 07/16  20:00:00,16.0,27.789580973969714 
 07/16  21:00:00,16.0,27.533982467303077 
 07/16  22:00:00,16.0,27.311964506694325 
 07/16  23:00:00,16.0,27.08901409865559 
 07/16  24:00:00,16.0,26.860110785026597 
 07/17  01:00:00,16.0,26.608130359240485 
 07/17  02:00:00,15.375,26.331528750330194 
 07/17  03:00:00,14.375,26.03409656273948 
 07/17  04:00:00,14.625,25.765170766552037 
 07/17  05:00:00,15.0,25.566549708963217 
 07/17  06:00:00,15.0,25.71628161332572 
 07/17  07:00:00,15.625,25.96172738089298 
 07/17  08:00:00,16.625,26.67135836637037 
 07/17  09:00:00,17.625,27.534933030215617 
 07/17  10:00:00,18.625,28.25755271865392 
 07/17  11:00:00,20.875,28.69960202536984 
 07/17  12:00:00,23.875,28.915426069451266 
 07/17  13:00:00,24.375,29.093538072540058 
 07/17  14:00:00,22.75,28.936641572469858 
 07/17  15:00:00,19.5,28.258722858387999 
 07/17  16:00:00,18.0,27.715025511259929 
 07/17  17:00:00,18.0,27.554150629941249 
 07/17  18:00:00,18.0,27.405418311528558 
 07/17  19:00:00,18.0,27.448355672055329 
 07/17  20:00:00,17.375,27.05926409709948 
 07/17  21:00:00,17.0,26.65960252082698 
 07/17  22:00:00,17.0,26.445410134875858 
 07/17  23:00:00,17.0,26.224633813968187 
 07/17  24:00:00,16.375,25.972482100737979 
 07/18  01:00:00,14.75,25.633955363255795 
 07/18  02:00:00,14.0,25.30678424734372 
 07/18  03:00:00,14.0,25.049836759337429 
 07/18  04:00:00,13.375,24.743239324465646 
 07/18  05:00:00,13.0,24.475613884138896 
 07/18  06:00:00,14.875,24.506010389487949 
 07/18  07:00:00,17.875,25.346442450041864 
 07/18  08:00:00,20.25,26.21639583976804 
 07/18  09:00:00,21.625,26.88287653329693 
 07/18  10:00:00,22.625,27.561915634727517 
 07/18  11:00:00,25.5,28.198341771253138 
 07/18  12:00:00,27.0,28.500347079150346 
 07/18  13:00:00,28.25,28.72124313617974 
 07/18  14:00:00,29.625,29.105221340192519 
 07/18  15:00:00,30.625,29.598175311287336 
 07/18  16:00:00,29.125,29.918756487776599 
 07/18  17:00:00,27.375,29.295611816434396 
 07/18  18:00:00,27.0,29.284769968260535 
 07/18  19:00:00,25.125,29.01565289783239 
 07/18  20:00:00,22.75,28.395942758800179 
 07/18  21:00:00,22.0,28.0956987098261 
 07/18  22:00:00,21.375,27.923012298864707 
 07/18  23:00:00,19.75,27.684226510797008 
 07/18  24:00:00,18.375,27.383061573114003 
 07/19  01:00:00,18.0,27.126843383606148 
 07/19  02:00:00,18.0,26.91977430616246 
 07/19  03:00:00,18.0,26.6929528117132 
 07/19  04:00:00,16.75,26.406603893384636 
 07/19  05:00:00,16.625,26.14342526465643 
 07/19  06:00:00,17.625,26.430350991841164 
 07/19  07:00:00,20.5,27.125392803394925 
 07/19  08:00:00,23.25,27.78868716283849 
 07/19  09:00:00,25.25,28.362636692383675 
 07/19  10:00:00,27.25,28.977988794609148 
 07/19  11:00:00,29.25,29.525894100590429 
 07/19  12:00:00,30.0,29.939064640656 
 07/19  13:00:00,29.375,29.70863103252378 
 07/19  14:00:00,30.875,30.082694020423327 
 07/19  15:00:00,32.0,30.672307132626995 
 07/19  16:00:00,30.75,30.445546229546925 
 07/19  17:00:00,28.125,29.969107524979763 
 07/19  18:00:00,24.5,29.538638617608869 
 07/19  19:00:00,21.75,29.07877002838469 
 07/19  20:00:00,21.0,28.786002412356635 
 07/19  21:00:00,21.0,28.591692981586485 
 07/19  22:00:00,21.0,28.429448270070944 
 07/19  23:00:00,19.75,28.215173356042724 
 07/19  24:00:00,19.0,27.933764006849328 
 07/20  01:00:00,19.0,27.698992398221617 
 07/20  02:00:00,19.0,27.490667672700256 
 07/20  03:00:00,18.375,27.242291953737565 
 07/20  04:00:00,18.0,26.949491192586657 
 07/20  05:00:00,18.0,26.763387554063536 
 07/20  06:00:00,18.625,26.913613933189948 
 07/20  07:00:00,21.5,27.646776042684676 
 07/20  08:00:00,24.875,28.35781819341 
 07/20  09:00:00,27.25,28.98596785247412 
 07/20  10:00:00,28.625,29.72981224565708 
 07/20  11:00:00,29.625,30.231968955282299 
 07/20  12:00:00,30.625,29.938620935361738 
 07/20  13:00:00,31.0,30.317625295970406 
 07/20  14:00:00,31.0,30.63728729721523 
 07/20  15:00:00,29.75,30.35995416112837 
 07/20  16:00:00,27.125,29.933258676658875 
 07/20  17:00:00,26.0,29.78963853758169 
 07/20  18:00:00,24.75,29.575496493288129 
 07/20  19:00:00,23.375,29.222565738133857 
 07/20  20:00:00,21.75,28.965333199502618 
 07/20  21:00:00,21.0,28.69654026085266 
 07/20  22:00:00,19.75,28.445523568788216 
 07/20  23:00:00,19.0,28.160897631871316 
 07/20  24:00:00,19.0,27.939970297830294 
 07/21  01:00:00,18.375,27.68699762172635 
 07/21  02:00:00,17.375,27.280732526382658 
 07/21  03:00:00,17.625,27.049823330980325 
 07/21  04:00:00,17.375,26.900908384855236 
 07/21  05:00:00,17.0,26.61452464341211 
 07/21  06:00:00,17.0,26.985344815569058 
 07/21  07:00:00,20.125,27.59902712720739 
 07/21  08:00:00,23.25,28.097772526421627 
 07/21  09:00:00,25.25,28.76987652396416 
 07/21  10:00:00,27.25,29.58134880069395 
 07/21  11:00:00,28.625,30.188172276636338 
 07/21  12:00:00,30.25,30.515089675684 
 07/21  13:00:00,29.75,30.80597152030033 
 07/21  14:00:00,29.0,31.25798294097031 
 07/21  15:00:00,30.25,30.96367867667768 
 07/21  16:00:00,29.75,30.548883314847257 
 07/21  17:00:00,27.75,30.398188477966469 
 07/21  18:00:00,24.5,30.011370094033088 
 07/21  19:00:00,21.75,29.558529982368236 
 07/21  20:00:00,21.0,29.237625319590639 
 07/21  21:00:00,20.375,28.950238699812709 
 07/21  22:00:00,18.75,28.66014644986778 
 07/21  23:00:00,18.0,28.35213592067138 
 07/21  24:00:00,18.0,28.107989037638555 
 07/22  01:00:00,17.375,27.86648745824793 
 07/22  02:00:00,17.625,27.62222319153613 
 07/22  03:00:00,18.0,27.438352438905587 
 07/22  04:00:00,17.375,27.200150271574104 
 07/22  05:00:00,17.0,26.939690479660773 
 07/22  06:00:00,16.375,27.000170839269765 
 07/22  07:00:00,18.5,27.460049415850837 
 07/22  08:00:00,20.0,28.046896925827235 
 07/22  09:00:00,21.25,28.466401613113548 
 07/22  10:00:00,22.625,28.81806506993005 
 07/22  11:00:00,24.25,29.014145740132979 
 07/22  12:00:00,25.625,28.937839071682647 
 07/22  13:00:00,21.0,28.735326726822025 
 07/22  14:00:00,16.75,28.26138824127362 
 07/22  15:00:00,16.625,28.09243114066504 
 07/22  16:00:00,17.0,27.94017044277527 
 07/22  17:00:00,17.0,27.77075255605979 
 07/22  18:00:00,17.0,27.466630319227709 
 07/22  19:00:00,15.75,27.104628768365936 
 07/22  20:00:00,14.375,26.725810674760955 
 07/22  21:00:00,14.0,26.42594128086626 
 07/22  22:00:00,14.0,26.176974939736309 
 07/22  23:00:00,14.0,25.924574279959104 
 07/22  24:00:00,14.0,25.6567983790517 
 07/23  01:00:00,14.0,25.393380073291988 
 07/23  02:00:00,14.0,25.14303532929254 
 07/23  03:00:00,13.375,24.897502804811805 
 07/23  04:00:00,13.0,24.598291264294109 
 07/23  05:00:00,13.625,24.38304694039952 
 07/23  06:00:00,14.0,24.32953649435985 
 07/23  07:00:00,15.25,24.354858213818415 
 07/23  08:00:00,16.625,24.35798319365565 
 07/23  09:00:00,17.625,24.337426052767265 
 07/23  10:00:00,18.0,24.45063579467488 
 07/23  11:00:00,18.625,24.57642393605106 
 07/23  12:00:00,19.625,24.707819026636387 
 07/23  13:00:00,19.375,24.59979420931292 
 07/23  14:00:00,17.75,24.39555490625561 
 07/23  15:00:00,16.375,24.3233328673471 
 07/23  16:00:00,15.375,24.070096956175975 
 07/23  17:00:00,14.375,23.763191482256724 
 07/23  18:00:00,13.375,23.50524607189551 
 07/23  19:00:00,13.625,23.233621477232366 
 07/23  20:00:00,13.375,23.017817601663354 
 07/23  21:00:00,13.0,22.77261361315681 
 07/23  22:00:00,12.375,22.55598602806795 
 07/23  23:00:00,12.0,22.32824933252035 
 07/23  24:00:00,12.0,22.12491846459679 
 07/24  01:00:00,12.0,21.907050448546749 
 07/24  02:00:00,11.375,21.690301011724416 
 07/24  03:00:00,10.375,21.42243587267416 
 07/24  04:00:00,10.0,21.157310100246993 
 07/24  05:00:00,10.0,20.93620823584525 
 07/24  06:00:00,10.0,20.808153934074814 
 07/24  07:00:00,10.0,20.643932329592773 
 07/24  08:00:00,10.0,20.663893598940889 
 07/24  09:00:00,10.625,20.84273498874563 
 07/24  10:00:00,11.625,21.048858332891876 
 07/24  11:00:00,12.0,21.251907099326965 
 07/24  12:00:00,12.625,21.138271960891698 
 07/24  13:00:00,13.0,21.09085856286613 
 07/24  14:00:00,13.0,20.969880480728066 
 07/24  15:00:00,13.0,20.999510700219017 
 07/24  16:00:00,13.0,20.9711266392548 
 07/24  17:00:00,12.375,20.89518618523501 
 07/24  18:00:00,12.625,20.605451751066725 
 07/24  19:00:00,13.0,20.395969000482724 
 07/24  20:00:00,12.375,20.13195840460589 
 07/24  21:00:00,12.0,19.872815971747856 
 07/24  22:00:00,12.625,19.69973823640564 
 07/24  23:00:00,13.0,19.619381825173826 
 07/24  24:00:00,13.0,19.490336124597758 
 07/25  01:00:00,13.0,19.339625952163858 
 07/25  02:00:00,13.0,19.18036422564024 
 07/25  03:00:00,13.0,19.052790652612754 
 07/25  04:00:00,12.375,18.878719785674489 
 07/25  05:00:00,11.375,18.625939888275626 
 07/25  06:00:00,12.25,18.66201076850836 
 07/25  07:00:00,13.0,19.308266680617657 
 07/25  08:00:00,13.625,19.395755900168788 
 07/25  09:00:00,15.25,19.92331410360061 
 07/25  10:00:00,17.25,20.79500558530512 
 07/25  11:00:00,18.625,21.422953299434658 
 07/25  12:00:00,20.25,21.919263022674863 
 07/25  13:00:00,21.625,22.366436671854218 
 07/25  14:00:00,22.625,22.76324142660049 
 07/25  15:00:00,23.0,23.234397993193907 
 07/25  16:00:00,23.625,23.457078696977299 
 07/25  17:00:00,23.375,23.543175168177159 
 07/25  18:00:00,23.0,23.579423369447267 
 07/25  19:00:00,21.125,23.301670187801034 
 07/25  20:00:00,18.75,22.59423113744581 
 07/25  21:00:00,17.375,22.17807122064023 
 07/25  22:00:00,16.375,21.951537676295886 
 07/25  23:00:00,15.375,21.736834784739494 
 07/25  24:00:00,13.75,21.468387889939469 
 07/26  01:00:00,13.625,21.207261514006598 
 07/26  02:00:00,14.0,21.029297511201045 
 07/26  03:00:00,13.375,20.811566983263089 
 07/26  04:00:00,12.375,20.568346709767888 
 07/26  05:00:00,12.0,20.309211843915713 
 07/26  06:00:00,12.625,20.234285968552294 
 07/26  07:00:00,15.5,20.9040969642626 
 07/26  08:00:00,19.5,22.06550394699162 
 07/26  09:00:00,22.25,22.742363638571005 
 07/26  10:00:00,24.875,23.650986138179648 
 07/26  11:00:00,26.625,24.369875876804448 
 07/26  12:00:00,27.625,24.45712137873553 
 07/26  13:00:00,28.625,25.067935340228478 
 07/26  14:00:00,29.0,25.149447637900655 
 07/26  15:00:00,27.75,24.71123322488948 
 07/26  16:00:00,21.375,24.26760976047376 
 07/26  17:00:00,19.875,23.74461283973302 
 07/26  18:00:00,22.25,23.969050456506137 
 07/26  19:00:00,22.375,24.20848901777641 
 07/26  20:00:00,21.375,23.88328081976109 
 07/26  21:00:00,21.0,23.626423462943359 
 07/26  22:00:00,19.75,23.467959038275276 
 07/26  23:00:00,17.75,23.1556724951599 
 07/26  24:00:00,15.125,22.78612388853952 
 07/27  01:00:00,13.375,22.49265811386008 
 07/27  02:00:00,13.625,22.238711352560747 
 07/27  03:00:00,12.75,22.00104166436909 
 07/27  04:00:00,13.25,21.72582655652084 
 07/27  05:00:00,12.75,21.519475729167846 
 07/27  06:00:00,13.25,21.363139100730654 
 07/27  07:00:00,17.125,22.021583485356545 
 07/27  08:00:00,20.875,22.65704375517898 
 07/27  09:00:00,22.625,23.017949648409528 
 07/27  10:00:00,23.0,23.523437948358603 
 07/27  11:00:00,23.625,24.535177935002936 
 07/27  12:00:00,24.0,24.46094011048997 
 07/27  13:00:00,23.375,24.4660759649913 
 07/27  14:00:00,23.0,25.001753163325625 
 07/27  15:00:00,23.625,24.95310044503292 
 07/27  16:00:00,22.75,24.68627434904824 
 07/27  17:00:00,22.0,24.389712902623438 
 07/27  18:00:00,22.0,24.188044843531473 
 07/27  19:00:00,20.75,23.99303094651833 
 07/27  20:00:00,18.75,23.677092176193456 
 07/27  21:00:00,18.0,23.40289505979067 
 07/27  22:00:00,18.0,23.25856523679232 
 07/27  23:00:00,18.0,23.1660103239785 
 07/27  24:00:00,16.125,22.97494648259928 
 07/28  01:00:00,14.375,22.611927731989089 
 07/28  02:00:00,14.0,22.324618660532268 
 07/28  03:00:00,13.375,22.10683627974801 
 07/28  04:00:00,13.0,21.879351999447079 
 07/28  05:00:00,13.0,21.695123074466488 
 07/28  06:00:00,13.625,21.56732722335344 
 07/28  07:00:00,15.875,21.980607673981767 
 07/28  08:00:00,18.25,22.550362531357196 
 07/28  09:00:00,19.625,22.612113030348355 
 07/28  10:00:00,20.625,23.25010365846369 
 07/28  11:00:00,21.625,23.912698229801288 
 07/28  12:00:00,22.0,24.185531287937413 
 07/28  13:00:00,22.625,24.715014892783274 
 07/28  14:00:00,23.0,25.17694886292569 
 07/28  15:00:00,23.0,24.939270597223805 
 07/28  16:00:00,21.75,24.936542877366337 
 07/28  17:00:00,16.625,24.00879894823608 
 07/28  18:00:00,14.625,23.265003515604464 
 07/28  19:00:00,15.0,23.138709375477114 
 07/28  20:00:00,14.375,22.92212261540051 
 07/28  21:00:00,14.0,22.698452069024279 
 07/28  22:00:00,13.375,22.47272437233452 
 07/28  23:00:00,13.0,22.26965596522145 
 07/28  24:00:00,13.0,22.065774934576877 
 07/29  01:00:00,12.375,21.80362450273748 
 07/29  02:00:00,12.625,21.59625289413755 
 07/29  03:00:00,13.0,21.453323521998116 
 07/29  04:00:00,12.375,21.175416963802318 
 07/29  05:00:00,11.375,20.862186518816054 
 07/29  06:00:00,11.625,20.69086895769721 
 07/29  07:00:00,13.25,21.343513016868127 
 07/29  08:00:00,15.875,22.19445643632968 
 07/29  09:00:00,18.25,22.931477402955776 
 07/29  10:00:00,20.875,23.810410261701038 
 07/29  11:00:00,23.25,24.50722593616328 
 07/29  12:00:00,25.25,24.719851382523758 
 07/29  13:00:00,26.625,25.19943420960145 
 07/29  14:00:00,27.625,25.72133930334784 
 07/29  15:00:00,28.0,26.11347360386513 
 07/29  16:00:00,27.375,26.270642440307769 
 07/29  17:00:00,26.375,26.151540011225764 
 07/29  18:00:00,24.75,25.876045088065469 
 07/29  19:00:00,23.375,25.377667963630154 
 07/29  20:00:00,22.375,24.9985474498278 
 07/29  21:00:00,21.375,24.76032414672732 
 07/29  22:00:00,19.75,24.558048740605245 
 07/29  23:00:00,18.375,24.325593634140505 
 07/29  24:00:00,17.375,24.091710640388056 
 07/30  01:00:00,17.0,23.82392597202262 
 07/30  02:00:00,15.125,23.559375445101879 
 07/30  03:00:00,14.0,23.295416431667446 
 07/30  04:00:00,12.75,23.00597857016665 
 07/30  05:00:00,11.375,22.632319209541604 
 07/30  06:00:00,12.25,22.469337166940688 
 07/30  07:00:00,14.875,23.083530777989127 
 07/30  08:00:00,17.875,23.93718354235257 
 07/30  09:00:00,20.875,24.68616647026689 
 07/30  10:00:00,23.3125,25.392088151266 
 07/30  11:00:00,25.2875,26.17117060470889 
 07/30  12:00:00,27.25,26.749187041026319 
 07/30  13:00:00,28.625,27.15649053946785 
 07/30  14:00:00,28.375,27.594995910728266 
 07/30  15:00:00,26.75,27.07350011557447 
 07/30  16:00:00,24.75,26.90061997730015 
 07/30  17:00:00,24.0,26.895822814014026 
 07/30  18:00:00,22.75,26.72828695158874 
 07/30  19:00:00,21.375,26.281488453740946 
 07/30  20:00:00,19.75,25.8295196692835 
 07/30  21:00:00,19.0,25.57150204933341 
 07/30  22:00:00,19.0,25.393787476807764 
 07/30  23:00:00,19.0,25.226498250439794 
 07/30  24:00:00,18.375,25.03111384089937 
 07/31  01:00:00,16.75,24.761507871064848 
 07/31  02:00:00,14.75,24.412518690819409 
 07/31  03:00:00,15.25,24.097835808170858 
 07/31  04:00:00,17.875,24.030144334043677 
 07/31  05:00:00,19.0,24.024231807632007 
 07/31  06:00:00,19.625,23.9140161384182 
 07/31  07:00:00,21.25,24.569719792511017 
 07/31  08:00:00,23.25,25.307588436744419 
 07/31  09:00:00,26.5,25.730523633229266 
 07/31  10:00:00,29.25,26.544984955066619 
 07/31  11:00:00,30.625,27.35809023302504 
 07/31  12:00:00,31.0,27.055410414611005 
 07/31  13:00:00,31.625,27.525431859774977 
 07/31  14:00:00,32.0,28.023006348973646 
 07/31  15:00:00,26.375,27.521507231085069 
 07/31  16:00:00,25.5,27.332475492219026 
 07/31  17:00:00,27.625,28.207683617158908 
 07/31  18:00:00,28.0,28.601678056764329 
 07/31  19:00:00,25.5,28.0424030406901 
 07/31  20:00:00,22.125,27.242859463587246 
 07/31  21:00:00,21.0,26.852306805886678 
 07/31  22:00:00,20.75,26.68163275877233 
 07/31  23:00:00,20.2875,26.501994336644608 
 07/31  24:00:00,19.849999999999999,26.31201694195313 
 08/01  01:00:00,19.45,26.130323003375588 
 08/01  02:00:00,19.05,25.943682918879558 
 08/01  03:00:00,18.5875,25.73793269067382 
 08/01  04:00:00,18.15,25.551255883209778 
 08/01  05:00:00,17.375,25.27624668211207 
 08/01  06:00:00,18.25,25.060361930520103 
 08/01  07:00:00,20.25,25.432523371993296 
 08/01  08:00:00,21.0,25.946244857778866 
 08/01  09:00:00,22.25,26.43618859429946 
 08/01  10:00:00,24.25,27.121393425665504 
 08/01  11:00:00,25.625,27.613913191683225 
 08/01  12:00:00,26.625,28.064321706779489 
 08/01  13:00:00,28.25,28.579566455345728 
 08/01  14:00:00,29.0,29.118997551160495 
 08/01  15:00:00,28.375,29.569172342184357 
 08/01  16:00:00,23.625,29.319386588507528 
 08/01  17:00:00,20.1875,28.320718021512584 
 08/01  18:00:00,18.6375,27.739774971352415 
 08/01  19:00:00,17.5625,27.600752547793179 
 08/01  20:00:00,17.1125,27.193543841007913 
 08/01  21:00:00,17.0,26.879569022550439 
 08/01  22:00:00,17.0,26.64797463432334 
 08/01  23:00:00,17.0,26.423799229722737 
 08/01  24:00:00,17.0,26.259020707553426 
 08/02  01:00:00,17.0,26.065718030586866 
 08/02  02:00:00,17.0,25.856809188740976 
 08/02  03:00:00,17.0,25.6550428668165 
 08/02  04:00:00,17.0,25.483006215530787 
 08/02  05:00:00,17.0,25.279653040066397 
 08/02  06:00:00,17.625,25.149738864634466 
 08/02  07:00:00,19.875,25.715602756286665 
 08/02  08:00:00,22.875,26.473514720049829 
 08/02  09:00:00,25.25,26.982300344790447 
 08/02  10:00:00,27.25,27.586850344748944 
 08/02  11:00:00,28.375,28.28748850502817 
 08/02  12:00:00,28.85,28.729334820093 
 08/02  13:00:00,28.375,28.332939869674058 
 08/02  14:00:00,24.875,27.835655538646049 
 08/02  15:00:00,25.5,27.210902293777406 
 08/02  16:00:00,24.5,27.65631299343685 
 08/02  17:00:00,23.0625,27.425389163772054 
 08/02  18:00:00,22.85,27.714236155678337 
 08/02  19:00:00,22.2625,27.754001702652454 
 08/02  20:00:00,20.75,27.16256587678689 
 08/02  21:00:00,18.75,26.721164320903016 
 08/02  22:00:00,19.875,26.46496399256442 
 08/02  23:00:00,21.0,26.427951539154056 
 08/02  24:00:00,19.75,26.244107382215235 
 08/03  01:00:00,18.375,25.963776438084734 
 08/03  02:00:00,18.0,25.74607223137581 
 08/03  03:00:00,17.375,25.51816057173508 
 08/03  04:00:00,17.0,25.22806273204446 
 08/03  05:00:00,16.375,24.958037534966054 
 08/03  06:00:00,17.25,24.812683865314019 
 08/03  07:00:00,19.875,25.53493842736389 
 08/03  08:00:00,21.625,26.264244387114304 
 08/03  09:00:00,23.25,26.85461166021981 
 08/03  10:00:00,25.875,27.72512936229243 
 08/03  11:00:00,28.25,28.417858923496554 
 08/03  12:00:00,29.0,28.807127104328218 
 08/03  13:00:00,30.25,29.17762235043132 
 08/03  14:00:00,31.0,29.700684095207774 
 08/03  15:00:00,31.625,30.236262492204124 
 08/03  16:00:00,32.0,30.626806515058204 
